Unnamed: 0,product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,manufacturer,discount_percentage,Revenue
620,199747161,Bách khoa thư cho cả nhà - Thế giới côn trùng bằng tranh,Virginie Aladjidi,100000,60000,35,Kiến Thức Bách Khoa,1,5.0,Nhà Xuất Bản Dân Trí,40.0,2100000
621,84950232,Hoa Sen Trên Tuyết (Tái Bản),Nguyên Phong,98000,64600,919,Sách Nghệ Thuật Sống Đẹp,162,5.0,Nhà Xuất Bản Thế Giới,34.08,59367400
622,23943911,Hackers IELTS: READING,Viện Ngôn Ngữ Hackers,259000,183000,5328,Sách Học Tiếng Anh,971,4.8,Unknown,29.34,975024000
623,970417,Cây Chuối Non Đi Giày Xanh - Bìa Mềm,Nguyễn Nhật Ánh,110000,81400,23942,Truyện Ngắn - Tản Văn - Tạp Văn,801,4.8,Unknown,26.0,1948878800
624,47273263,HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế Giới,Katherine Halligan,218000,109000,211,Others,19,5.0,Nhà Xuất Bản Thế Giới,50.0,22999000
625,11371245,1Q84 (Tập 2) - Tái Bản,Haruki Murakami,128000,76800,826,Tiểu Thuyết,86,4.8,Unknown,40.0,63436800
626,147058065,Phi Lý Trí - Khám Phá Những Động Lực Vô Hình Ẩn Sau Những Quyết Định Của Con Người ( Tái Bản),Dan Ariely,169000,112000,1012,Others,133,4.8,Nhà Xuất Bản Lao Động,33.73,113344000
627,189326210,Nghệ thuật tư duy dựa trên dữ liệu - Để ra quyết điịnh thông minh hơn trong một thê giới không chắc chắn,Đà Hoàng,150000,103500,359,Others,32,5.0,Nxb Trẻ,31.0,37156500
628,106365090,Kinh Dịch Đạo Của Người Quân Tử - Nguyễn Hiến Lê (Tái Bản),Nguyễn Hiến Lê,204000,136600,908,Others,164,4.8,Nhà Xuất Bản Hồng Đức,33.04,124032800
629,195801705,Một Nửa Chiếc Va Li,Kondo Fumie,130000,78000,95,Truyện Ngắn - Tản Văn - Tạp Văn,8,4.5,Nhà Xuất Bản Hà Nội,40.0,7410000
630,157255752,Sức Mạnh Của Hiện Tại (Tái Bản),Eckhart Tolle,168000,110800,1161,Others,153,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.05,128638800
631,74983590,Trả Giá,Ioka Shun,188000,75200,261,Tiểu Thuyết,53,4.7,Nhà Xuất Bản Hà Nội,60.0,19627200
632,56750844,Tiểu Sử Steve Jobs (Tái Bản 2020),Walter Isaacson,399000,258000,1347,Others,291,4.8,Nhà Xuất Bản Lao Động,35.34,347526000
633,196851822,Những Con Quái Vật Đội Lốt Người Trong Thị Trấn,Mitzi Szereto,115000,82700,148,Others,25,5.0,Nhà Xuất Bản Dân Trí,28.09,12239600
634,197657917,Việt Nam Và Hình Mẫu Trung Hoa - Nghiên Cứu So Sánh Về Chính Quyền Dân Sự Nhà Nguyễn Và Nhà Thanh Nửa Đầu Thế Kỷ Xix,Alexander Barton Woodside,269000,161400,149,Others,19,5.0,Nhà Xuất Bản Thế Giới,40.0,24048600
635,22472008,Làm Ra Làm Chơi Ra Chơi (Tặng Kèm Bookmark),Cal Newport,159000,103000,549,Others,65,4.7,Nhà Xuất Bản Thanh Niên,35.22,56547000
636,196290947,Kỷ Luật Là Sức Mạnh,Time Cương Cương Hảo,119000,85900,265,Others,19,4.7,Nhà Xuất Bản Thế Giới,27.82,22763500
637,17881046,Trầm lặng - Sức mạnh tiềm ẩn của người hướng nội,Susan Cain,120000,86400,1959,Others,346,4.8,Unknown,28.0,169257600
638,32192510,"Madame Chic - Rất Thần Thái, Rất Paris",Jennifer L. Scott,99000,60380,8204,Others,874,4.8,Unknown,39.01,495357520
639,191571494,Black Jack - Tập 12,Osamu Tezuka,30000,26100,705,Others,75,5.0,Nxb Trẻ,13.0,18400500
640,10405966,Tarot Nhập Môn (Tái Bản 2019),Kim Huggens,120000,72000,4529,Tiểu Thuyết,496,4.8,Unknown,40.0,326088000
641,115078649,Bitna Dưới Bầu Trời Seoul,J.M.G.Le Clezio,108000,54000,264,Tiểu Thuyết,43,5.0,Nhà Xuất Bản Hội Nhà Văn,50.0,14256000
642,5112975,Marketing giỏi phải kiếm được tiền - The end of marketing as we know it,Unknown,299000,299000,12151,Sách Marketing - Bán Hàng,945,4.7,Nhà Xuất Bản Thế Giới,0.0,3633149000
643,136340700,Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng,Trần Thanh Phong,199000,155000,1568,Sách Marketing - Bán Hàng,299,5.0,Nhà Xuất Bản Đà Nẵng,22.11,243040000
644,186290800,Đón Ngọn Triều Dâng,Agatha Christie,130000,91001,275,Truyện Trinh Thám,53,4.8,Nxb Trẻ,30.0,25025275
645,186290824,Hạ đỏ (Tái Bản 2022),Nguyễn Nhật Ánh,38000,24600,144,Truyện Ngắn - Tản Văn - Tạp Văn,20,5.0,Nxb Trẻ,35.26,3542400
646,57110087,Siêu Cò – How To Be A Power Connector,Judy Robinett,249000,249000,12750,Bài Học Kinh Doanh,2191,4.8,Nhà Xuất Bản Thế Giới,0.0,3174750000
647,55957270,Hoa Trôi Trên Sóng Nước (Tái bản 2020),Unknown,98000,55800,2161,Others,366,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,43.06,120583800
648,187824619,Công Dân Toàn Cầu - Công Dân Vũ Trụ,Phan Văn Trường,90000,60300,269,Others,29,5.0,Nxb Trẻ,33.0,16220700
649,40933969,Một Đời Quản Trị (Tái Bản),Phan Văn Trường,200000,148000,4593,"Sách Quản Trị, Lãnh Đạo",460,5.0,Unknown,26.0,679764000
651,174605333,Châu Phi Nghìn Trùng (Tái Bản),Isak Dinesen,165000,130000,555,Tiểu Sử - Hồi Ký,64,5.0,Nhà Xuất Bản Phụ Nữ,21.21,72150000
652,3876677,Hỏa Ngục,Dan Brown,219000,124000,2221,Truyện Trinh Thám,226,4.7,Nhà Xuất Bản Lao Động,43.38,275404000
653,56445333,"Một Lần Tới Nhân Gian, Phải Sống Đời Rực Rỡ",Lương Sảng,119000,72780,4278,Others,616,4.8,Nhà Xuất Bản Văn Học,38.84,311352840
654,111582631,Cái Dũng Của Thánh Nhân (Thu Giang Nguyễn Duy Cần) (Tái Bản),Thu Giang Nguyễn Duy Cần,90000,62800,1406,Sách Giáo Dục,170,5.0,Nxb Trẻ,30.22,88296800
655,14645349,Lịch Sử Chính Trị Cho Thanh Thiếu Niên,Alex Frith,118000,70800,1722,Kiến Thức Bách Khoa,64,5.0,Unknown,40.0,121917600
656,161256053,Thông Điệp Từ Vũ Trụ (Bộ Bài & Sách Hướng Dẫn),Lily Ashwell,350000,265000,476,Sách Chiêm Tinh - Horoscope,152,4.6,Nhà Xuất Bản Thế Giới,24.29,126140000
657,202491433,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 7 - Tặng kèm Standee Ivory,Koume Fujichika,38000,38000,183,Others,28,5.0,Nhà Xuất Bản Kim Đồng,0.0,6954000
658,540040,Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm file MP3),Khương Lệ Bình,158000,110000,3841,Sách Học Tiếng Hoa,534,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,30.38,422510000
659,194960721,Blue Period - Tập 03,Yamaguchi Tsubasa,48000,38400,1064,Others,187,5.0,Nxb Trẻ,20.0,40857600
660,117681065,Sống Thực Tế Giữa Đời Thực Dụng (Tái Bản),Mễ Mông,129000,97000,2087,Others,441,4.8,Nhà Xuất Bản Thanh Niên,24.81,202439000
661,197588263,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi Tập 5,Phạm Ngọc Điệp,16000,9600,42,Tô Màu - Luyện Chữ,2,5.0,Nhà Xuất Bản Dân Trí,40.0,403200
662,198573178,Lịch sử thế giới qua 6 thức uống:  A history of the world in 6 glasses (The New York Times Bestseller),Tom Standage,148000,82400,196,Lịch Sử Thế Giới,16,5.0,Nhà Xuất Bản Dân Trí,44.32,16150400
663,196932364,Đến đoạn đầu đài,Hilary Mantel,269000,181001,135,Tác Phẩm Kinh Điển,8,4.5,Nhà Xuất Bản Hà Nội,32.71,24435135
664,125930806,Tâm Sáng Dung Mạo Sáng,Thích Giác Hiếu,85000,51000,463,Others,61,4.7,Nhà Xuất Bản Văn Học,40.0,23613000
665,190238356,Kỷ Luật Bản Thân,Richard Guare,189000,134000,381,Others,32,4.8,Nhà Xuất Bản Công Thương,29.1,51054000
666,174377494,Combo 10 cuốn Ehon Ươm mầm Tính cách,Unknown,265453,193900,486,Truyện Tranh Ehon,63,4.7,Nhà Xuất Bản Hà Nội,26.96,94235400
667,116835635,Tớ Học Lập Trình - Làm Quen Với Python,Louie Stowell,105000,63000,838,Kiến Thức - Bách Khoa,122,5.0,Nhà Xuất Bản Thế Giới,40.0,52794000
668,77982982,Trí Tuệ Xúc Cảm,Daniel Goleman,199000,130000,1312,Others,237,4.8,Nhà Xuất Bản Công Thương,34.67,170560000
669,199739988,Bách Khoa Thư Cho Cả Nhà - Thế Giới Các Loài Hoa Bằng Tranh,Virginie Aladjidi,120000,72000,44,Kiến Thức Bách Khoa,5,5.0,Nhà Xuất Bản Dân Trí,40.0,3168000
670,114046590,Chân Dung Của Dorian Gray,Oscar Wilde,126000,75600,1278,Tiểu Thuyết,300,4.8,Nhà Xuất Bản Hội Nhà Văn,40.0,96616800
671,7440075,Lâu Đài Trên Mây,Diana Wynne Jones,96000,70100,1692,Tiểu Thuyết,121,4.8,Unknown,26.98,118609200
672,59618902,Ehon - Hướng Dẫn Sử Dụng Mẹ (Tái Bản 2020),Miku Ito,59000,41300,2545,Truyện Tranh Ehon,291,4.8,Nhà Xuất Bản Lao Động,30.0,105108500
673,197634255,Anh em phi hành gia - Tập 34,Chuya Koyama,45000,39100,254,Others,22,4.8,Nxb Trẻ,13.11,9931400
674,160488838,Axit Và Kiềm Trong Thực Dưỡng (Tái Bản),Herman Aihara,75000,52500,724,Others,81,5.0,Nhà Xuất Bản Thế Giới,30.0,38010000
675,205685140,"Thám Tử Lừng Danh Conan - Tập 100 - Bản Đặc Biệt, Bìa Áo - Tặng Kèm Set Postcard Gồm 5 Mẫu, Đựng Trong Phong Bao Conan 100 Và Bìa Áo Độc Quyền",Gosho Aoyama,50000,50000,51,Others,7,5.0,Nhà Xuất Bản Kim Đồng,0.0,2550000
676,186434701,"Khi Bạn Đang Say Giấc, Ai Đó Đã Đạt Được Ước Mơ-Tặng kèm 01 bookmark",Kim Yoojin,108000,77700,593,Others,111,4.8,Nhà Xuất Bản Dân Trí,28.06,46076100
677,29290844,Kho Tàng Truyện Thần Thoại Cổ Đại Trung Quốc (Không CD),Thế Giới Hoa Ngữ,22000,22000,12,Sách Học Tiếng Hoa,6,5.0,Nxb Trẻ,0.0,264000
678,207162617,“Đức Phật” nơi công sở (Truyện tranh),Tezuka Osamu,75000,60000,47,Others,2,5.0,Nhà Xuất Bản Hà Nội,20.0,2820000
679,167146640,Bạn Đắt Giá Bao Nhiêu? (Tái Bản 2022),Vãn Tình,129000,90001,1152,Others,125,4.8,Nhà Xuất Bản Thế Giới,30.23,103681152
680,196201375,Sách - Bình Yên Trong Bão Tố,Tuệ An,225000,205200,168,Others,9,4.8,Nhà Xuất Bản Hồng Đức,8.8,34473600
681,170298038,Harvard Bốn Rưỡi Sáng,Xiu-Ying Wei,139000,112000,374,Others,54,4.8,Nhà Xuất Bản Thế Giới,19.42,41888000
682,100931418,Giao Tiếp Bất Kỳ Ai - 101 Cách Nâng Cao Khả Năng Giao Tiếp (Tái Bản),Jo Condrill,55000,38500,1097,Others,167,4.8,Nhà Xuất Bản Công Thương,30.0,42234500
683,50322156,Thấu Hiểu Tiếp Thị Từ A Đến Z - 80 Khái Niệm Nhà Quản Lý Cần Biết (Tái Bản 2020),Philip Kotler,115000,79300,7777,Bài Học Kinh Doanh,874,4.8,Nxb Trẻ,31.04,616716100
684,98187425,Thung Lũng Cầu Vồng,Lucy Maud Montgomery,138000,120060,69,Tiểu Thuyết,21,4.8,Nhà Xuất Bản Hội Nhà Văn,13.0,8284140
685,70016690,Thế Giới Rộng Lớn Lòng Người Chật Hẹp (Tặng Kèm 1 Bookmark ),Dưa Hấu Hạt Tím,92000,59001,6492,Truyện Ngắn - Tản Văn - Tạp Văn,1633,4.8,Nhà Xuất Bản Văn Học,35.87,383034492
686,10405962,Biệt Thự Chuột Nhắt - Buổi Biểu Diễn Nhớ Đời,Karina Schaapman,89000,71200,13,Truyện Kể Cho Bé,0,0.0,Unknown,20.0,925600
687,202710687,Đêm Trước Bình Minh,Lư Tư Hạo,136000,104000,214,Truyện Đam Mỹ,43,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,23.53,22256000
688,164336681,Việt Nam Danh Tác - Bỉ Vỏ,Nguyên Hồng,90000,67000,213,Truyện Ngắn - Tản Văn - Tạp Văn,45,5.0,Nhà Xuất Bản Hội Nhà Văn,25.56,14271000
689,27611050,Hackers Ielts: Speaking,Viện Ngôn Ngữ Hackers,199000,125370,5649,Sách Học Tiếng Anh,901,4.8,Nhà Xuất Bản Thế Giới,37.0,708215130
690,44183113,Hạnh Phúc Tại Tâm (Tái Bản),Osho,98000,64600,1590,Sách Nghệ Thuật Sống Đẹp,194,5.0,Unknown,34.08,102714000
691,129937246,Hành Trình Về Phương Đông (Bìa Cứng)(Tái Bản),Baird T. Spalding,138000,91000,250,Others,35,5.0,Nhà Xuất Bản Thế Giới,34.06,22750000
692,29591064,Hackers IELTS : Listening,Viện Ngôn Ngữ Hackers,179000,130670,5664,Sách Học Tiếng Anh,940,4.8,Nhà Xuất Bản Thế Giới,27.0,740114880
693,193206168,Quán Cơm Tỳ Hưu Chỉ Có Vào Không Có Ra (Combo 2 cuốn),Hải Kinh Lạc,319000,213700,175,Truyện Đam Mỹ,50,5.0,Nhà Xuất Bản Văn Học,33.01,37397500
694,198571360,Tokyo Revengers - Tập 5,Ken Wakui,115000,97700,1509,Others,269,4.8,Nhà Xuất Bản Hà Nội,15.04,147429300
695,555504,Đắc Nhân Tâm (Bìa Cứng) - Tái Bản,Dale Carnegie,108000,97200,3,Others,1,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,10.0,291600
696,71094783,Linh Hồn Của Tiền - The Soul Of Money,Lynne Twist,249000,249000,2060,Bài Học Kinh Doanh,376,4.8,Nhà Xuất Bản Thế Giới,0.0,512940000
697,111945017,Combo Muôn kiếp nhân sinh 1 (53160) (khổ nhỏ) + Muôn kiếp nhân sinh 2 (54570) (khổ nhỏ),Nguyên Phong,246000,221400,2802,Others,0,0.0,Nhiều Nhà Xuất Bản,10.0,620362800
698,4080373,90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ,Urako Kanamori,39000,33100,24852,Sách Làm Cha Mẹ,864,4.7,Unknown,15.13,822601200
699,115873770,Sách: Thay Đổi Một Suy Nghĩ Thay Đổi cả Cuộc Đời,Unknown,160000,128000,746,Others,111,4.8,Nhà Xuất Bản Thanh Niên,20.0,95488000
700,100347899,Chúa Tể Những Chiếc Nhẫn - Nhà Vua Trở Về (Tái Bản),J. R. R. Tolkien,168000,135000,353,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,103,4.7,Nhà Xuất Bản Văn Học,19.64,47655000
701,75540324,Đất Mồ Côi (Tiểu Thuyết),Cổ Viên,150000,75000,1482,Tiểu Thuyết,255,4.7,Nhà Xuất Bản Hội Nhà Văn,50.0,111150000
702,50751279,Vui Vẻ Không Quạu Nha - Tản Văn,Ở Đây Zui Nè,69000,45001,32331,Truyện Ngắn - Tản Văn - Tạp Văn,5255,4.7,Nhà Xuất Bản Phụ Nữ,34.78,1454927331
703,54003813,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,Robert Winston,250000,176000,7525,Kiến Thức - Bách Khoa,1301,4.8,Nhà Xuất Bản Dân Trí,29.6,1324400000
704,71898415,Cơ Thể Ta Đã Hai Triệu Năm - Giải Mã Các Căn Bệnh Thời Hiện Đại,Yongchul Kwon,79000,55300,2031,Others,324,4.8,Nhà Xuất Bản Thế Giới,30.0,112314300
705,1080002,Boxset Harry Potter - Tiếng Việt (Trọn Bộ 7 Tập),J. K. Rowling,1550000,1200000,9562,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,1438,4.7,Unknown,22.58,11474400000
706,200780111,Tiếng vọng đèo Khau Chỉa,Nguyễn Thái Long,179000,107400,43,Tiểu Sử - Hồi Ký,2,5.0,Nhà Xuất Bản Phụ Nữ,40.0,4618200
707,197587864,Những chuyện tình thế kỷ mới,Tàn Tuyết,208000,124800,139,Tiểu Thuyết,15,5.0,Nhà Xuất Bản Phụ Nữ,40.0,17347200
708,75615273,Combo 3 Cuốn Sách Ehon: Buồn Ngủ Ơi Là Buồn Ngủ (Dành Cho Trẻ Từ 0 - 4 Tuổi),Fuku Mitsu,117000,78300,2706,Truyện Tranh Ehon,466,5.0,Nhà Xuất Bản Lao Động Xã Hội,33.08,211879800
709,145977548,Kiếp Người - Vĩnh Cửu Và Vô Thường ,Vũ Hoàng Long,79000,51930,2427,Truyện Ngắn - Tản Văn - Tạp Văn,351,4.7,Nhà Xuất Bản Thanh Niên,34.27,126034110
710,8835165,Ông Trăm Tuổi Trèo Qua Cửa Sổ Và Biến Mất (Tái Bản),Jonas Jonasson,170000,125800,19765,Truyện Dài,1382,4.8,Unknown,26.0,2486437000
711,143185998,Ăn Dặm Không Phải Là Cuộc Chiến (Tái Bản),Mẹ Ong Bông,289000,202300,1073,Sách Làm Cha Mẹ,129,4.8,Nhà Xuất Bản Lao Động,30.0,217067900
712,170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,Chris Voss,179000,112770,237,Others,19,5.0,Nhà Xuất Bản Thế Giới,37.0,26726490
713,191148794,Tôi Ước Mình Chưa Từng Được Sinh Ra -Tặng kèm 1 bookmark,Yim Minkyung,90000,67400,404,Others,86,4.8,Nhà Xuất Bản Dân Trí,25.11,27229600
714,1667307,Quân Vương – Thuật Cai Trị (Tái Bản),Niccolò Machiavelli,129000,72000,2043,Others,208,4.7,Nhà Xuất Bản Thế Giới,44.19,147096000
715,176906754,Inspired - Kiến Tạo Sản Phẩm Công Nghệ Chiếm Trọn Trái Tim Người Dùng,Marty Cagan,295000,206500,448,Sách Marketing - Bán Hàng,46,4.8,Nhà Xuất Bản Dân Trí,30.0,92512000
716,206308054,Mob Psycho 100: REIGEN ~ Ngoại Cảm Sư Linh Cấp Max 131 ~ [Tặng Kèm Bookmark PVC],One,30000,30000,33,Others,1,5.0,Nhà Xuất Bản Kim Đồng,0.0,990000
717,12107394,Barron's Essential Words For The Toeic (Tái Bản),Unknown,238000,157000,4354,Sách Học Tiếng Anh,806,4.7,Unknown,34.03,683578000
718,204805806,Tanaka Lúc Nào Cũng Vật Vờ Tập 5 [Tặng Kèm Photo Strip],Nozomi Uda,38000,38000,80,Others,3,5.0,Nhà Xuất Bản Kim Đồng,0.0,3040000
719,159644659,Quý Cô Thanh Lịch - Từ Online Đến Offline: Hành Trình Xây Dựng Phiên Bản Rực Rỡ Nhất,Maggie Maggie,119000,83001,729,Others,90,4.8,Nhà Xuất Bản Thế Giới,30.25,60507729
720,101801426,Sách IRED Books - Đúng việc (Một góc nhìn về câu chuyện khai minh) (Tái Bản) - Giản Tư Trung,Giản Tư Trung,95000,73000,729,Others,77,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,23.16,53217000
721,186880675,Thế Chiến Thứ Hai,Antony Beevor,699000,440370,151,Others,34,5.0,Nhà Xuất Bản Hà Nội,37.0,66495870
722,199547421,Càng Độc Lập Càng Cao Quý (Tái bản),Vãn Tình,149000,105000,98,Others,6,4.3,Nhà Xuất Bản Thanh Niên,29.53,10290000
723,81499974,Hồi Ức Thiếu Nữ,Annie Ernaux,90000,77000,2802,Tiểu Thuyết,0,0.0,Nhà Xuất Bản Hội Nhà Văn,14.44,215754000
724,207217770,CHỈ MÌNH TÔI THĂNG CẤP (SOLO LEVELING TẬP 4),Chugong,220000,187000,34,Light Novel,9,4.8,Nhà Xuất Bản Hà Nội,15.0,6358000
725,102159092,36 KẾ VÀ 36 ĐỐI KẾ  (72 Phép xử lý khó khăn trong cuộc đời & kinh doanh) - Tái bản lần 5 (2021),Hầu Gia,280000,280000,608,Others,87,4.7,Nhà Xuất Bản Khoa Học Xã Hội,0.0,170240000
726,190701644,"Dám Mơ Lớn, Đừng Hoài Phí Tuổi Trẻ (Tái Bản) -Tặng kèm 1 bookmark 2 mặt",Lư Tư Hạo,119000,72780,291,Truyện Ngắn - Tản Văn - Tạp Văn,23,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,38.84,21178980
727,1953611,Vài Suy Nghĩ Về Giáo Dục,John Locke,50000,45000,24,Sách Giáo Dục,5,5.0,Nhà Xuất Bản Tri Thức,10.0,1080000
728,201004709,Lũ trẻ hư nhất quả đất 1,David Walliams,185000,127000,39,Truyện Kể Cho Bé,2,5.0,Nhà Xuất Bản Hội Nhà Văn,31.35,4953000
729,8965213,The Magic - Phép màu,Rhonda Byrne,198000,168000,6,Others,0,0.0,Nhà Xuất Bản Thế Giới,15.15,1008000
730,186237324,Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) -  Tặng kèm 1 bookmark 2 mặt,Mặc Hương Đồng Khứu,159000,119000,350,Truyện Đam Mỹ,85,5.0,Nhà Xuất Bản Hà Nội,25.16,41650000
731,203959386,Thị Trấn Vắng Mình Tôi - 6,Sanbe Kei,58000,52100,120,Others,14,5.0,Nhà Xuất Bản Hà Nội,10.17,6252000
732,198214253,Lời Nguyền Shiraisan,Otsuichi,95000,75900,164,Others,19,5.0,Nhà Xuất Bản Hồng Đức,20.11,12447600
733,198644535,Từ Điển Của Những Nổi Buồn Không Tên,John Koenig,129000,78980,168,Others,16,4.8,Nhà Xuất Bản Thế Giới,38.78,13268640
734,109018532,Lược Sử Vật Lý Lượng Tử - Chúa Có Gieo Xúc Xắc Cho Bạn?,Tào Thiên Nguyên,150000,111000,1089,Lĩnh Vực Khác,262,4.8,Nhà Xuất Bản Thanh Niên,26.0,120879000
735,193099629,Chuyên Gia Kinh Tế Bước Vào Nhà Thổ Và Những Nơi Không Ngờ Khác Để Hiểu Về Rủi Ro,Allison Schrager,175000,111001,104,Bài Học Kinh Doanh,5,5.0,Nhà Xuất Bản Dân Trí,36.57,11544104
737,147988202,Combo 2 Cuốn Tớ Học Lập Trình: Tớ Học Lập Trình - Làm Quen Với Python + Tớ Học Lập Trình - Làm Quen Với Lập Trình Scratch,Nhiều Tác Giả,210000,121800,282,Kiến Thức - Bách Khoa,48,4.8,Nhà Xuất Bản Thế Giới,42.0,34347600
738,53095591,Lịch Sử Thế Giới Qua Truyện Tranh,Pascale Bouchié,350000,267000,498,Kiến Thức - Bách Khoa,60,4.8,Nhà Xuất Bản Dân Trí,23.71,132966000
739,49722650,12 Quy Luật Cuộc Đời: Thần Dược Cho Cuộc Sống Hiện Đại,Jordan B. Peterson,300000,201000,5784,Others,769,4.8,Nhà Xuất Bản Thế Giới,33.0,1162584000
740,52597663,Đừng Chạy Theo Số Đông -  Cuốn Sách Bạn Cần Đọc Trước Khi Quá Muộn,Kiên Trần,200000,134000,13478,Others,1193,4.6,Nhà Xuất Bản Thế Giới,33.0,1806052000
741,55119185,Nghĩ Giàu và Làm Giàu (Bìa Cứng)(Tái Bản 2020),Napoleon Hill,168000,110800,1685,Bài Học Kinh Doanh,313,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.05,186698000
742,206308055,Lớp Học Rùng Rợn Tập 4,Emi Ishikawa,30000,29100,50,Others,4,5.0,Nhà Xuất Bản Kim Đồng,3.0,1455000
743,197588267,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi Tập 6,Phạm Ngọc Điệp,16000,9600,77,Tô Màu - Luyện Chữ,6,5.0,Nhà Xuất Bản Dân Trí,40.0,739200
744,1667291,Bàn Về Khế Ước Xã Hội (Tái Bản),Jean - Jacques Rousseau,125000,75900,1940,Others,187,4.8,Nhà Xuất Bản Thế Giới,39.28,147246000
745,68570324,Hai Vạn Dặm Dưới Đáy Biển (Tái Bản 2020),Jules Verne,98000,74100,1107,Văn Học Thiếu Nhi,183,4.8,Nhà Xuất Bản Hồng Đức,24.39,82028700
746,115702579,"Quảng Cáo Không Nói Láo - Sự Thật Về Quảng Cáo Dưới Góc Nhìn Khoa Học, Toàn Diện Và Thực Tiễn",Hồ Công Hoài Phương,195000,136500,781,Sách Marketing - Bán Hàng,154,4.8,Nhà Xuất Bản Dân Trí,30.0,106606500
